white predicted elo, white actual elo, black predicted elo, black actual elo
1180.2383883775735, 1474.0, 1470.1934397375046, 1466.0
2122.4126936191706, 2086.0, 2130.2182000549406, 1963.0
2401.092243303951, 1730.0, 2113.0070000434484, 1718.0
963.7339453377131, 919.0, 934.0390919236648, 866.0
1339.9508879312905, 1540.0, 1287.5323049827377, 1541.0
2476.9174402549506, 2794.0, 2396.9226852853244, 2757.0
2022.6294086565536, 1206.0, 1976.301356191926, 1218.0
1779.7786248524485, 1457.0, 1826.94330793617, 1465.0
1249.2645436243229, 1927.0, 1250.811580341883, 1791.0
1903.9550230918042, 1522.0, 1870.769122501219, 1513.0
698.9232816013857, 572.0, 700.5825150923706, 714.0
1807.405491605116, 1656.0, 1780.3764042601535, 1686.0
559.8562005903851, 410.0, 573.0444487772346, 408.0
1349.9853723692925, 1679.0, 1253.000838914876, 1639.0
2252.3227643442196, 2443.0, 2447.060440575348, 2425.0
2292.8972426299038, 2265.0, 2271.3769922560095, 2252.0
1271.6817646164438, 1150.0, 1238.8216673578474, 1195.0
2083.1538542940702, 2167.0, 1854.541139338647, 2036.0
2063.767485265946, 1981.0, 2077.3859581985853, 2041.0
1686.9732996898138, 1567.0, 1707.6097782992956, 1527.0
1065.9600810949657, 1091.0, 994.071529229645, 1073.0
882.0801460812148, 742.0, 1022.8364929095187, 794.0
1924.1782725070325, 1966.0, 1889.1295960067691, 2021.0
2571.0421407410317, 2513.0, 2589.469138657151, 2519.0
2774.7798484843347, 2859.0, 2793.8720389304553, 2645.0
2327.705441892096, 1754.0, 2317.2761824267786, 1799.0
2595.26587559702, 2608.0, 2613.552366911331, 2522.0
933.2379190668323, 899.0, 973.7997319870269, 819.0
1193.0248900634977, 1519.0, 1365.5640877493665, 1501.0
2170.295982977067, 2458.0, 2153.6942233710524, 2425.0
1980.8289521367315, 2294.0, 2096.8149836767607, 2283.0
2112.6528890695463, 1869.0, 2165.7181433887413, 1994.0
2025.875121006369, 1878.0, 1897.8756493756425, 1885.0
1483.4199892870463, 2101.0, 1398.7174161500325, 2070.0
2378.4941432518085, 2397.0, 2417.5175127541675, 2584.0
709.2703855228492, 645.0, 668.0975911994261, 620.0
2567.981659529315, 2372.0, 2581.5854946918325, 2434.0
2587.1103811093894, 2785.0, 2515.998944074064, 2630.0
1218.1920932413066, 1116.0, 1248.7738255297472, 1068.0
1408.2697986819403, 1571.0, 1444.4597201718038, 1616.0
1892.4666472172107, 1432.0, 1848.4224646036048, 1340.0
2442.9299584865585, 2313.0, 2407.6722541265517, 2318.0
2268.9331309221925, 2684.0, 2407.3617661416097, 2601.0
2470.7002321995956, 2340.0, 2488.777747749649, 2266.0
2570.194144419514, 2627.0, 2466.9183075525307, 2494.0
597.4736075994748, 475.0, 608.5947767036769, 508.0
1782.8860700718028, 1642.0, 1762.5363368653127, 1648.0
1700.833111404922, 1496.0, 1822.828000428198, 1464.0
2809.7015691330744, 2872.0, 2795.5849985998166, 2610.0
2353.593680310255, 1696.0, 2384.923833286576, 1710.0
1275.4454791991473, 1046.0, 1249.4970156639904, 918.0
1011.8636772184693, 1160.0, 973.3174154676307, 1127.0
2338.847109044079, 2403.0, 2384.407936762736, 2232.0
925.4455276504826, 1153.0, 927.012232721059, 1169.0
2819.8875813584114, 2946.0, 2787.9355140356797, 2813.0
2405.8320664049907, 2231.0, 2345.97716497328, 2390.0
2544.9337331615297, 2685.0, 2569.8776038638684, 2890.0
2174.072287151186, 2194.0, 2230.7980613447485, 2227.0
903.3064101130278, 952.0, 979.8631234112491, 934.0
2624.5323253057113, 1869.0, 2318.8132841243023, 1887.0
2432.706347612476, 2268.0, 2470.1374644075017, 2427.0
2451.590647887159, 1638.0, 2486.0128148123895, 1639.0
2065.0185864424147, 2137.0, 2116.526872515822, 2138.0
